,Pokemon,bug,dark,dragon,electric,fairy,fighting,fire,flying,ghost,grass,ground,ice,normal,poison,psychic,rock,steel,water,Type1,Type2,Cluster
252,Gligar,0.18394350076157703,0.26958641297035907,0.04147483276467063,0.04098449055629162,0.0,0.12409604859873778,0.06221224914700594,0.22750942243101926,0.04131071958405481,0.04136534953291259,0.16524287833621923,0.06221224914700594,0.6903225321426188,0.4314758650884876,0.12393215875216441,0.2903238293526944,0.12344182195297085,0.08284010771770199,Ground,Flying,5
253,Gliscor,0.1761321378990625,0.25813812974319195,0.039713558422029525,0.05886605870141828,0.0,0.11882617354799904,0.09928389605507382,0.23765234709599808,0.03955641448794323,0.03960872451599968,0.17800386519574454,0.09928389605507382,0.6998900054219924,0.4131527684057068,0.11866924346382969,0.2779949089542067,0.11819972935555746,0.07932221152526457,Ground,Flying,5
254,Gloom,0.0721004816989095,0.07315615576250886,0.04877077050833924,0.0481941710208598,0.20625176509640714,0.07296304172630963,0.07315615576250886,0.048642027817539756,0.04857778778277595,0.5593833199017072,0.07286668167416392,0.04877077050833924,0.6923825329588683,0.3382518826219052,0.07286668167416392,0.04877077050833924,0.0483855900738589,0.0487063553132356,Grass,Poison,0
255,Gogoat,0.059643138140883456,0.09077462316174713,0.06051641544116475,0.08970142705174815,0.0,0.18107000151680602,0.09077462316174713,0.12071333434453735,0.060276955972482386,0.45267500379201503,0.15069238993120598,0.06051641544116475,0.7702558971797201,0.14989797635482163,0.12055391194496477,0.18154924632349426,0.09005770586836025,0.12087297379305309,Grass,None,14
256,Golbat,0.09938083191953083,0.27729882634768716,0.07562695264027833,0.04982189470376624,0.0,0.07542731631552085,0.10083593685370443,0.40227902034944457,0.20087387139061427,0.07542731631552085,0.05021846784765357,0.10083593685370443,0.7157672581788559,0.3496760982162155,0.12554616961913392,0.050417968426852214,0.10003955759695471,0.07552706648185513,Poison,Flying,6
257,Goldeen,0.1366655277271511,0.08319992653189852,0.05546661768793234,0.08221628336824546,0.0,0.05532019962776514,0.08319992653189852,0.11064039925553028,0.05524713993624573,0.05532019962776514,0.16574141980873716,0.22186647075172936,0.733134971345436,0.21982356188299942,0.13811784984061432,0.05546661768793234,0.05502855497788064,0.4985402290912963,Water,None,4
258,Golduck,0.0747652397624631,0.07585993043048972,0.03792996521524486,0.05622229907418236,0.040101490063356254,0.2648088768583118,0.05689494782286729,0.0567447593267811,0.0944496971049075,0.0567447593267811,0.1322295759468705,0.17068484346860188,0.7427299283211248,0.11274213756764873,0.34001890957766695,0.07585993043048972,0.05644560448681314,0.3977386169448191,Water,None,4
259,Golem,0.08509221911305484,0.08633811437776186,0.04316905718888093,0.08531736953446177,0.0,0.2583306097589084,0.19426075734996417,0.04305510162648473,0.08599648014769025,0.04305510162648473,0.21499120036922562,0.04316905718888093,0.7396548282718599,0.10692890956256332,0.06449736011076768,0.4748596290776902,0.14989841233503856,0.04311204059446837,Rock,Ground,8
260,Golett,0.09128893220994522,0.12350074390223985,0.061750371951119924,0.12204063849699133,0.0,0.4003178812378075,0.12350074390223985,0.09238104951641712,0.24602411919131528,0.12317473268855615,0.2767771340902297,0.21612630182891973,0.5743566678633971,0.15295446247356687,0.24602411919131528,0.37050223170671953,0.12252536316293461,0.09250322044209144,Ground,Ghost,8
261,Golurk,0.08397967979872985,0.113612380786344,0.056806190393172,0.16840377297610676,0.0,0.3682655352649043,0.113612380786344,0.11331247238920132,0.25461635418247763,0.14164059048650166,0.25461635418247763,0.19882166637610202,0.5839873613574662,0.14070782154375572,0.25461635418247763,0.369240237555618,0.1690726441292304,0.08509674332932832,Ground,Ghost,8
262,Goodra,0.08839922382989449,0.05979569285718524,0.29897846428592617,0.17726624889249404,0.0,0.20873246490760827,0.26908061785733356,0.0596378471164595,0.11911817048056351,0.119275694232919,0.11911817048056351,0.17938707857155572,0.643992888728869,0.3850931776209718,0.08933862786042263,0.14948923214296309,0.08898516014655003,0.2687252230108461,Dragon,None,2
263,Goomy,0.11009842502631678,0.07447363587266162,0.2978945434906465,0.14718632108461696,0.0,0.11141556602551274,0.11171045380899243,0.07427704401700849,0.1483578972046501,0.11141556602551274,0.07417894860232505,0.07447363587266162,0.6562412874314388,0.4796213191422911,0.11126842290348755,0.14894727174532324,0.11082819009477068,0.2975010919429417,Dragon,None,5
264,Gorebyss,0.09930702720594597,0.050380525756596774,0.050380525756596774,0.07467734205734218,0.05326485646769889,0.05024753371275183,0.07557078863489516,0.07537130056912775,0.10036234667115472,0.05024753371275183,0.10036234667115472,0.2015221030263871,0.7152356969465442,0.14974989123633015,0.22581528001009812,0.050380525756596774,0.07497394776285206,0.5534538288140689,Water,None,4
265,Gothita,0.06807409095270883,0.3683776628603123,0.04604720785753904,0.13650842425012683,0.048683452195791344,0.045925654694002914,0.04604720785753904,0.06888848204100438,0.06879750313490819,0.11481413673500729,0.09173000417987759,0.09209441571507808,0.6086330809480563,0.1140580324250298,0.6191775282141737,0.1381416235726171,0.04568353750039057,0.06897958481222535,Psychic,None,7
266,Gothitelle,0.06499747571856701,0.3517287981657997,0.043966099770724965,0.13033891259365246,0.046483198786895455,0.10962510053591709,0.043966099770724965,0.06577506032155025,0.06568819321606079,0.10962510053591709,0.08758425762141439,0.08793219954144993,0.6241722081953113,0.10890316843457465,0.6130898033499007,0.1318982993121749,0.043618865531126504,0.06586204569406802,Psychic,None,7
267,Gothorita,0.06711044227570945,0.363162952792453,0.04539536909905662,0.13457602734864946,0.0479942950782497,0.04527553662754279,0.04539536909905662,0.06791330494131419,0.06782361392171442,0.11318884156885696,0.09043148522895257,0.09079073819811324,0.6000173439617028,0.11244344058091854,0.633020396602668,0.13618610729716987,0.04503684681592024,0.06800311807261887,Psychic,None,7
268,Gourgeist,0.05831710758668473,0.17751290861188607,0.05917096953729536,0.0877071182891059,0.0,0.1180295458211709,0.2662693629178291,0.05901477291058545,0.32415258650174295,0.38359602391880543,0.058936833909407814,0.05917096953729536,0.6372646888166603,0.20519146646587505,0.3536210034564468,0.1479274238432384,0.08805547605039851,0.05909281802343801,Ghost,Grass,10
269,Gourgeist-Large,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ghost,Grass,9
270,Gourgeist-Small,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ghost,Grass,9
271,Gourgeist-Super,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ghost,Grass,9
272,Granbull,0.037970284213890905,0.2311574037381346,0.05778935093453365,0.17131838392714202,0.12219568718916622,0.26897174003899926,0.2311574037381346,0.0384245342912856,0.07674757637390284,0.05763680143692841,0.11512136456085426,0.15410493582542306,0.810986269937051,0.1336002182274428,0.07674757637390284,0.17336805280360096,0.05733294380646716,0.09618837371239868,Fairy,None,13
273,Graveler,0.04601255756326002,0.09337251981716417,0.046686259908582085,0.09226860969825319,0.0,0.2560966089371117,0.2100881695886194,0.04656301980674758,0.09300305090824161,0.04656301980674758,0.23250762727060403,0.046686259908582085,0.7084990393742314,0.11564095184513132,0.0697522881811812,0.513548858994403,0.11579385615980953,0.04662459788214032,Rock,Ground,8
274,Greninja,0.07358011972595298,0.24885819404899023,0.04977163880979805,0.07377480961812115,0.0,0.1489207622276611,0.0995432776195961,0.12410063518971756,0.12393673928577413,0.12410063518971756,0.14872408714292895,0.24885819404899023,0.6578610795764372,0.2219100749691533,0.12393673928577413,0.1990865552391922,0.04937855374549137,0.4722060660859692,Water,Dark,4
275,Grimer,0.06578293056456051,0.17798961306960148,0.04449740326740037,0.13191397884640177,0.0,0.08875988240419856,0.20023831470330167,0.04437994120209928,0.17728531989780807,0.06656991180314893,0.11080332493613006,0.1334922098022011,0.7188480449473506,0.5290521446152092,0.08864265994890404,0.1334922098022011,0.044145972913827145,0.06665794834083302,Poison,None,5
276,Grotle,0.0468296406421314,0.09503061295552748,0.04751530647776374,0.04695354989534882,0.0,0.09477975579881869,0.07127295971664561,0.04738987789940934,0.09465458308130247,0.5212886568935028,0.1419818746219537,0.04751530647776374,0.7676017623176267,0.1176944839672554,0.1419818746219537,0.16630357267217308,0.07071006211826415,0.09490509893533577,Grass,None,14
277,Grovyle,0.07958267859912843,0.10093488098852008,0.08074790479081606,0.0797932510088041,0.0,0.28187162649603104,0.060560928593112046,0.08053475042743743,0.040214195325880164,0.503342190171484,0.12064258597764049,0.060560928593112046,0.7510577842238053,0.10000548970719218,0.08042839065176033,0.1413088333839281,0.060082632176121066,0.0604809412566332,Grass,None,14
278,Growlithe,0.047962227505881874,0.1459934290365601,0.07299671451828005,0.0721337003042289,0.051450561674228755,0.16987604985695542,0.4623125252824403,0.07280402136726662,0.0727078713284335,0.048536014244844404,0.09694382843791133,0.07299671451828005,0.8099896321908835,0.12054095523309036,0.09694382843791133,0.07299671451828005,0.07242020309718243,0.048600201541047196,Fire,None,20
279,Grumpig,0.062123352405395696,0.16808785139742352,0.04202196284935588,0.12457545634927704,0.0,0.2305106943172174,0.10505490712338969,0.06286655299560476,0.1046392117776087,0.1047775883260079,0.1046392117776087,0.12606588854806763,0.7611435070413776,0.1040875793395258,0.481340374177,0.06303294427403382,0.06253512444037143,0.06294969196202298,Psychic,None,7
280,Gulpin,0.06597062968569775,0.06693655225760704,0.04462436817173803,0.08819358025105721,0.0,0.13351971285210676,0.11156092042934508,0.04450657095070225,0.15556727370459972,0.13351971285210676,0.06667168873054274,0.1338731045152141,0.7208991415632945,0.5747751691622989,0.11111948121757124,0.08924873634347606,0.04427193507827559,0.11141357359884609,Poison,None,5
281,Gurdurr,0.04845756777417848,0.14750120772135206,0.04916706924045069,0.07287867668084824,0.0,0.5394100846163932,0.12291767310112671,0.049037280419672105,0.07345877758037278,0.09807456083934421,0.09794503677383039,0.09833413848090138,0.6980086552671224,0.1948573887918066,0.07345877758037278,0.2950024154427041,0.04877875892886921,0.07365319593606913,Fighting,None,17
282,Gyarados,0.04769098985427863,0.21775170290370927,0.29033560387161234,0.11954294550291943,0.0,0.07239229754187698,0.14516780193580617,0.07239229754187698,0.0722966912540765,0.04826153169458465,0.09639558833876868,0.26614097021564465,0.7580319536419803,0.11985926784450056,0.0722966912540765,0.12097316827983848,0.0960141998055718,0.3382774919759543,Water,Flying,2
283,Happiny,0.04997336482376044,0.07605759021743805,0.0507050601449587,0.1002111844770334,0.10721594148721741,0.1264280285278342,0.17746771050735544,0.07585681711670053,0.07575663534412048,0.15171363423340106,0.12626105890686748,0.1521151804348761,0.8687760399755439,0.12559544135703588,0.22726990603236144,0.07605759021743805,0.05030460313159969,0.1265952254730657,Normal,None,3
284,Hariyama,0.03816586458081356,0.11617403386059678,0.03872467795353226,0.05740027477219587,0.0,0.48278068057149687,0.09681169488383065,0.03862245444571975,0.05785717043145882,0.03862245444571975,0.15428578781722352,0.07744935590706452,0.7772489783579803,0.15347243072240865,0.07714289390861176,0.21298572874442742,0.09604709817335308,0.11602059414703253,Fighting,None,17
285,Haunter,0.0696814578489243,0.32994132862242176,0.047134475517488825,0.09315444272835374,0.049832966913620845,0.04701005223804717,0.1414034265524665,0.04701005223804717,0.3990577237788531,0.09402010447609434,0.07042195125509172,0.16497066431121088,0.6230041383146124,0.39695398865542936,0.3051617887720642,0.047134475517488825,0.04676221816806423,0.07060833224888056,Ghost,Poison,10
286,Hawlucha,0.09588166621633015,0.17024969044061794,0.07296415304597911,0.09613536505952432,0.0,0.4366292750948708,0.12160692174329853,0.3881149111954407,0.04845029246648873,0.09702872779886018,0.09690058493297746,0.09728553739463883,0.666752735785959,0.1927794973015277,0.14535087739946617,0.19457107478927765,0.12064649797995258,0.07286778384563554,Fighting,Flying,17
287,Haxorus,0.07664935100495426,0.20739100873620414,0.38885814138038277,0.07685216195358407,0.0,0.23269899162491803,0.10369550436810207,0.07756633054163933,0.07746389106709302,0.10342177405551911,0.1291064851118217,0.07777162827607655,0.7614469927287357,0.20548138746893235,0.07746389106709302,0.18146713264417863,0.07715740567394438,0.12944818247423306,Dragon,None,2
288,Heatmor,0.10470043133384993,0.31870027283785135,0.05311671213964189,0.07873309819308572,0.0,0.23839423760260628,0.3983753410473142,0.07946474586753542,0.18517286483283937,0.10595299449004722,0.07935979921407402,0.05311671213964189,0.7280776584786213,0.184196678590997,0.10581306561876536,0.13279178034910474,0.0526972084482533,0.07956983540280191,Fire,None,20
289,Heliolisk,0.10411679916825747,0.10564124674304498,0.15846187011456747,0.5741575830417387,0.0,0.13170297519382362,0.10564124674304498,0.05268119007752946,0.05261161564501045,0.10536238015505892,0.18414065475753658,0.07923093505728374,0.6723034791143453,0.13083565005414383,0.13152903911252614,0.18487218180032872,0.07860518718265398,0.10550171846721465,Electric,Normal,12
290,Helioptile,0.11585783730307342,0.11755419370768562,0.11755419370768562,0.5808219612604602,0.0,0.08793290992942139,0.05877709685384281,0.058621939952947594,0.058544519754212765,0.11724387990589519,0.20490581913974468,0.05877709685384281,0.6617964844979249,0.145589718263604,0.1463612993855319,0.20571983898844984,0.08746933310030199,0.11739893111404591,Electric,Normal,12
291,Heracross,0.1940782699048451,0.15315992758546576,0.043759979310133076,0.0432426206262464,0.0,0.3273334789535202,0.06563996896519961,0.06546669579070405,0.06538023593279595,0.06546669579070405,0.1307604718655919,0.043759979310133076,0.8354687371609746,0.1517496569242963,0.06538023593279595,0.2406798862057319,0.06512155944446078,0.06555327336118476,Bug,Fighting,17
292,Herdier,0.0538002783540582,0.19105802176469652,0.054588006218484725,0.18879921067190228,0.17313965698569883,0.1361097686845826,0.1364700155462118,0.08166586121074958,0.13593001268623509,0.05444390747383305,0.13593001268623509,0.1364700155462118,0.8551370024363264,0.13521342276709358,0.08155800761174103,0.1364700155462118,0.05415688258165278,0.10903181553237959,Normal,None,13
293,Hippopotas,0.05804578201884425,0.11779134260045955,0.058895671300229775,0.05819936870889254,0.0,0.1468505034807993,0.08834350695034467,0.058740201392319724,0.11732525001865568,0.058740201392319724,0.2933131250466392,0.058895671300229775,0.8361224079532102,0.1458834248460449,0.08799393751399176,0.2944783565011489,0.08764579005893668,0.11763576678658491,Ground,None,8
294,Hippowdon,0.05407033370085704,0.10972403127261095,0.054862015636305474,0.08132010228359296,0.0,0.13679298393753958,0.13715503909076368,0.05471719357501584,0.10928986051020399,0.05471719357501584,0.27322465127551,0.10972403127261095,0.8325722697120848,0.13589213873092038,0.08196739538265299,0.3017410859996801,0.10885745587103322,0.10957911055866047,Ground,None,8
295,Hitmonchan,0.04144712888533456,0.10513496391419308,0.042053985565677236,0.06233519435932838,0.0,0.4823441954193572,0.10513496391419308,0.06291446027209006,0.06283137107337931,0.041942973514726714,0.10471895178896555,0.08410797113135447,0.8028977793644978,0.10416689898096462,0.10471895178896555,0.18924293504554754,0.06258277915267638,0.06299766259431931,Fighting,None,17
